user_number,session_group,trialIndex,tubeTypeIndex,tip_direction,face_id,faceSide,towards_away,raw_angle,angle,latency,valid
82,AT004,0,0,left,ID015,right,away,-41,41,102088,False
82,AT004,1,3,right,ID015,right,towards,32,32,8377,True
82,AT004,2,0,right,ID015,right,towards,28,28,4837,True
82,AT004,3,0,left,ID015,left,towards,-28,28,4757,True
82,AT004,4,2,left,ID015,left,towards,-54,54,6394,False
82,AT004,5,3,right,ID017,right,towards,61,61,7584,False
82,AT004,6,3,left,ID015,right,away,-55,55,4587,False
82,AT004,7,0,right,ID017,right,towards,29,29,8012,True
82,AT004,8,2,left,ID017,left,towards,-62,62,4346,False
82,AT004,9,1,left,ID015,left,towards,-27,27,2923,True
82,AT004,10,1,right,ID017,left,away,24,24,3316,True
82,AT004,11,2,right,ID015,right,towards,58,58,3673,False
82,AT004,12,1,right,ID017,right,towards,26,26,2380,True
82,AT004,13,2,left,ID015,right,away,-53,53,3981,False
82,AT004,14,0,right,ID017,left,away,42,42,7506,False
82,AT004,15,2,right,ID017,left,away,54,54,3455,False
82,AT004,16,0,left,ID017,right,away,-28,28,2361,True
82,AT004,17,1,right,ID015,right,towards,28,28,2319,True
82,AT004,18,2,left,ID017,right,away,-55,55,3313,False
82,AT004,19,0,left,ID017,left,towards,-38,38,3373,True
82,AT004,20,0,right,ID015,left,away,29,29,2380,True
82,AT004,21,1,left,ID017,right,away,-32,32,2239,True
82,AT004,22,2,right,ID015,left,away,53,53,3465,False
82,AT004,23,3,left,ID015,left,towards,-58,58,3495,False
82,AT004,24,3,right,ID015,left,away,38,38,3461,True
82,AT004,25,3,right,ID017,left,away,48,48,3150,False
82,AT004,26,3,left,ID017,right,away,-53,53,4353,False
82,AT004,27,3,left,ID017,left,towards,-67,67,4693,False
82,AT004,28,1,left,ID017,left,towards,-36,36,2705,True
82,AT004,29,2,right,ID017,right,towards,32,32,2826,True
82,AT004,30,1,right,ID015,left,away,27,27,2868,True
82,AT004,31,1,left,ID015,right,away,-31,31,2279,True
83,AT004,0,1,left,ID017,right,away,-13,13,174559,True
83,AT004,1,0,right,ID017,left,away,8,8,21657,True
83,AT004,2,2,right,ID015,right,towards,14,14,41953,True
83,AT004,3,0,left,ID015,right,away,-11,11,18360,True
83,AT004,4,2,left,ID015,left,towards,-12,12,13392,True
83,AT004,5,1,left,ID017,left,towards,-23,23,17177,True
83,AT004,6,2,right,ID015,left,away,24,24,9352,True
83,AT004,7,0,left,ID017,right,away,-17,17,7192,True
83,AT004,8,3,left,ID017,right,away,-33,33,8848,True
83,AT004,9,1,right,ID017,right,towards,28,28,7160,True
83,AT004,10,3,right,ID015,left,away,45,45,11968,False
83,AT004,11,3,right,ID015,right,towards,49,49,9896,False
83,AT004,12,2,right,ID017,left,away,32,32,5529,True
83,AT004,13,1,right,ID017,left,away,33,33,7103,True
83,AT004,14,0,right,ID017,right,towards,21,21,8104,True
83,AT004,15,2,right,ID017,right,towards,28,28,8376,True
83,AT004,16,0,left,ID015,left,towards,-15,15,6296,True
83,AT004,17,3,left,ID017,left,towards,-39,39,6960,True
83,AT004,18,3,right,ID017,left,away,48,48,10089,False
83,AT004,19,1,right,ID015,right,towards,32,32,6856,True
83,AT004,20,1,right,ID015,left,away,30,30,5360,True
83,AT004,21,1,left,ID015,right,away,-28,28,4824,True
83,AT004,22,3,left,ID015,left,towards,49,-49,7024,False
83,AT004,23,0,right,ID015,left,away,15,15,5056,True
83,AT004,24,3,right,ID017,right,towards,49,49,9712,False
83,AT004,25,0,left,ID017,left,towards,-19,19,5576,True
83,AT004,26,3,left,ID015,right,away,-41,41,6216,False
83,AT004,27,2,left,ID017,right,away,-40,40,6144,False
83,AT004,28,0,right,ID015,right,towards,22,22,6225,True
83,AT004,29,2,left,ID015,right,away,-27,27,6601,True
83,AT004,30,2,left,ID017,left,towards,-30,30,5879,True
83,AT004,31,1,left,ID015,left,towards,-28,28,8463,True
84,AT004,0,0,right,ID015,right,towards,18,18,5856,True
84,AT004,1,0,right,ID017,left,away,18,18,1879,True
84,AT004,2,2,right,ID015,left,away,24,24,1792,True
84,AT004,3,2,right,ID017,left,away,21,21,1784,True
84,AT004,4,1,left,ID015,right,away,-21,21,2031,True
84,AT004,5,1,right,ID017,left,away,23,23,2623,True
84,AT004,6,0,right,ID015,left,away,20,20,1711,True
84,AT004,7,1,left,ID015,left,towards,-18,18,1799,True
84,AT004,8,3,left,ID017,right,away,-14,14,1687,True
84,AT004,9,2,right,ID015,right,towards,19,19,1720,True
84,AT004,10,2,left,ID017,left,towards,-15,15,1488,True
84,AT004,11,3,right,ID017,left,away,19,19,1872,True
84,AT004,12,2,left,ID015,left,towards,-19,19,1936,True
84,AT004,13,2,left,ID017,right,away,-21,21,3224,True
84,AT004,14,3,right,ID015,left,away,21,21,2031,True
84,AT004,15,3,left,ID015,left,towards,-19,19,1672,True
84,AT004,16,3,left,ID015,right,away,-23,23,2288,True
84,AT004,17,0,left,ID015,right,away,-21,21,2048,True
84,AT004,18,0,left,ID017,right,away,-22,22,1815,True
84,AT004,19,2,right,ID017,right,towards,26,26,3335,True
84,AT004,20,1,right,ID017,right,towards,22,22,1919,True
84,AT004,21,0,left,ID015,left,towards,-16,16,3167,True
84,AT004,22,1,left,ID017,left,towards,-25,25,5846,True
84,AT004,23,3,left,ID017,left,towards,-28,28,2415,True
84,AT004,24,1,right,ID015,right,towards,26,26,1985,True
84,AT004,25,3,right,ID015,right,towards,24,24,3167,True
84,AT004,26,1,right,ID015,left,away,27,27,4647,True
84,AT004,27,0,right,ID017,right,towards,29,29,2825,True
84,AT004,28,1,left,ID017,right,away,-29,29,1967,True
84,AT004,29,0,left,ID017,left,towards,-24,24,1984,True
84,AT004,30,2,left,ID015,right,away,-28,28,2167,True
84,AT004,31,3,right,ID017,right,towards,28,28,1983,True
85,AT004,0,3,right,ID017,right,towards,7,7,23230,True
85,AT004,1,2,left,ID015,left,towards,5,-5,1928,True
85,AT004,2,1,left,ID015,right,away,11,-11,3144,True
85,AT004,3,3,right,ID015,right,towards,12,12,2832,True
85,AT004,4,1,right,ID017,right,towards,9,9,2112,True
85,AT004,5,0,left,ID017,left,towards,10,-10,3064,True
85,AT004,6,0,left,ID015,right,away,9,-9,1720,True
85,AT004,7,3,left,ID017,right,away,5,-5,3920,True
85,AT004,8,1,right,ID015,right,towards,-6,-6,2408,True
85,AT004,9,1,right,ID017,left,away,-7,-7,2320,True
85,AT004,10,2,right,ID017,right,towards,9,9,4799,True
85,AT004,11,0,right,ID017,right,towards,-9,-9,4551,True
85,AT004,12,0,left,ID015,left,towards,-15,15,4911,True
85,AT004,13,2,right,ID015,left,away,-13,-13,3105,True
85,AT004,14,1,left,ID017,right,away,-9,9,2463,True
85,AT004,15,2,left,ID017,left,towards,0,0,1400,False
85,AT004,16,3,left,ID015,right,away,-7,7,1921,True
85,AT004,17,0,right,ID015,left,away,-4,-4,1414,True
85,AT004,18,2,left,ID015,right,away,-6,6,1359,True
85,AT004,19,3,right,ID015,left,away,-5,-5,1351,True
85,AT004,20,1,left,ID017,left,towards,-5,5,1631,True
85,AT004,21,1,left,ID015,left,towards,-7,7,1567,True
85,AT004,22,2,left,ID017,right,away,5,-5,3544,True
85,AT004,23,3,left,ID015,left,towards,-6,6,3327,True
85,AT004,24,3,right,ID017,left,away,-6,-6,1760,True
85,AT004,25,0,right,ID015,right,towards,6,6,2584,True
85,AT004,26,2,right,ID017,left,away,-7,-7,2680,True
85,AT004,27,3,left,ID017,left,towards,0,0,456,False
85,AT004,28,1,right,ID015,left,away,-7,-7,1288,True
85,AT004,29,0,left,ID017,right,away,9,-9,2920,True
85,AT004,30,0,right,ID017,left,away,-7,-7,2072,True
85,AT004,31,2,right,ID015,right,towards,7,7,2272,True
86,AT004,0,1,left,ID015,left,towards,0,0,142294,False
86,AT004,1,3,left,ID015,left,towards,-26,26,10628,True
86,AT004,2,0,right,ID017,right,towards,29,29,7829,True
86,AT004,3,2,right,ID015,right,towards,41,41,3132,False
86,AT004,4,2,left,ID017,right,away,38,-38,3510,True
86,AT004,5,1,right,ID017,left,away,44,44,8914,False
86,AT004,6,0,right,ID015,left,away,33,33,13696,True
86,AT004,7,2,left,ID015,left,towards,-71,71,5608,False
86,AT004,8,1,right,ID015,right,towards,53,53,3950,False
86,AT004,9,1,left,ID015,right,away,-49,49,3773,False
86,AT004,10,2,right,ID017,left,away,66,66,6979,False
86,AT004,11,0,right,ID015,right,towards,44,44,3421,False
86,AT004,12,1,right,ID015,left,away,50,50,3378,False
86,AT004,13,3,left,ID015,right,away,-77,77,5728,False
86,AT004,14,2,left,ID015,right,away,70,-70,4336,False
86,AT004,15,2,right,ID017,right,towards,75,75,4706,False
86,AT004,16,0,right,ID017,left,away,50,50,4049,False
86,AT004,17,0,left,ID015,right,away,-46,46,3906,False
86,AT004,18,0,left,ID017,right,away,-42,42,3620,False
86,AT004,19,2,left,ID017,left,towards,71,-71,5490,False
86,AT004,20,1,right,ID017,right,towards,48,48,6936,False
86,AT004,21,3,right,ID015,right,towards,80,80,5592,False
86,AT004,22,3,right,ID017,left,away,85,85,4933,False
86,AT004,23,3,right,ID017,right,towards,83,83,4734,False
86,AT004,24,0,left,ID015,left,towards,-68,68,4383,False
86,AT004,25,1,left,ID017,left,towards,-68,68,4109,False
86,AT004,26,3,left,ID017,left,towards,-81,81,4441,False
86,AT004,27,3,left,ID017,right,away,82,-82,4678,False
86,AT004,28,3,right,ID015,left,away,81,81,4395,False
86,AT004,29,2,right,ID015,left,away,76,76,3991,False
86,AT004,30,1,left,ID017,right,away,-65,65,4311,False
86,AT004,31,0,left,ID017,left,towards,-58,58,3774,False
87,AT004,0,3,left,ID015,right,away,-22,22,62911,True
87,AT004,1,3,right,ID017,right,towards,27,27,7277,True
87,AT004,2,3,left,ID017,left,towards,-24,24,3023,True
87,AT004,3,3,left,ID017,right,away,21,-21,2117,True
87,AT004,4,3,right,ID015,left,away,20,20,2526,True
87,AT004,5,0,left,ID017,left,towards,-19,19,5133,True
87,AT004,6,0,right,ID015,right,towards,12,12,2414,True
87,AT004,7,0,left,ID015,left,towards,-20,20,3685,True
87,AT004,8,1,right,ID015,right,towards,20,20,3277,True
87,AT004,9,3,left,ID015,left,towards,-19,19,4061,True
87,AT004,10,0,left,ID015,right,away,-18,18,4334,True
87,AT004,11,0,right,ID017,left,away,14,14,3575,True
87,AT004,12,3,right,ID015,right,towards,25,25,5574,True
87,AT004,13,2,left,ID015,left,towards,-15,15,2132,True
87,AT004,14,2,right,ID017,right,towards,19,19,2479,True
87,AT004,15,1,right,ID015,left,away,18,18,3143,True
87,AT004,16,2,right,ID017,left,away,20,20,3917,True
87,AT004,17,2,right,ID015,right,towards,22,22,3766,True
87,AT004,18,2,left,ID017,right,away,-23,23,2267,True
87,AT004,19,1,left,ID015,left,towards,-31,31,4553,True
87,AT004,20,0,right,ID017,right,towards,19,19,3710,True
87,AT004,21,1,left,ID017,left,towards,-23,23,3974,True
87,AT004,22,0,left,ID017,right,away,-22,22,3167,True
87,AT004,23,2,left,ID017,left,towards,-27,27,3685,True
87,AT004,24,2,left,ID015,right,away,-26,26,3862,True
87,AT004,25,1,right,ID017,right,towards,19,19,3200,True
87,AT004,26,0,right,ID015,left,away,20,20,3691,True
87,AT004,27,2,right,ID015,left,away,26,26,3211,True
87,AT004,28,1,left,ID015,right,away,-25,25,3057,True
87,AT004,29,1,left,ID017,right,away,-22,22,3735,True
87,AT004,30,1,right,ID017,left,away,19,19,2588,True
87,AT004,31,3,right,ID017,left,away,28,28,4012,True
88,AT004,0,0,left,ID017,left,towards,-4,4,163136,True
88,AT004,1,1,right,ID015,right,towards,6,6,10808,True
88,AT004,2,3,left,ID017,left,towards,-11,11,13014,True
88,AT004,3,1,left,ID017,left,towards,-3,3,3250,False
88,AT004,4,1,right,ID017,right,towards,5,5,3967,True
88,AT004,5,3,left,ID017,right,away,-12,12,5331,True
88,AT004,6,3,left,ID015,right,away,-11,11,4333,True
88,AT004,7,2,left,ID015,left,towards,-3,3,3275,False
88,AT004,8,3,right,ID017,right,towards,12,12,4170,True
88,AT004,9,3,right,ID015,left,away,15,15,5053,True
88,AT004,10,0,left,ID015,left,towards,-4,4,3599,True
88,AT004,11,3,right,ID017,left,away,13,13,3780,True
88,AT004,12,1,left,ID015,left,towards,-14,14,3148,True
88,AT004,13,0,left,ID017,right,away,-9,9,3200,True
88,AT004,14,2,right,ID015,right,towards,19,19,2922,True
88,AT004,15,2,right,ID017,right,towards,11,11,5726,True
88,AT004,16,0,left,ID015,right,away,-9,9,4027,True
88,AT004,17,0,right,ID015,right,towards,7,7,2646,True
88,AT004,18,2,left,ID017,right,away,-11,11,2994,True
88,AT004,19,0,right,ID017,left,away,11,11,2888,True
88,AT004,20,2,left,ID017,left,towards,-13,13,3400,True
88,AT004,21,1,left,ID015,right,away,-24,24,3471,True
88,AT004,22,2,left,ID015,right,away,-13,13,3859,True
88,AT004,23,2,right,ID017,left,away,13,13,4355,True
88,AT004,24,0,right,ID015,left,away,17,17,2858,True
88,AT004,25,1,right,ID017,left,away,22,22,4491,True
88,AT004,26,0,right,ID017,right,towards,8,8,2478,True
88,AT004,27,3,right,ID015,right,towards,26,26,3577,True
88,AT004,28,3,left,ID015,left,towards,-20,20,13991,True
88,AT004,29,1,left,ID017,right,away,-14,14,3420,True
88,AT004,30,1,right,ID015,left,away,15,15,2818,True
88,AT004,31,2,right,ID015,left,away,10,10,3021,True
89,AT004,0,0,left,ID017,left,towards,0,0,37085,False
89,AT004,1,3,right,ID017,left,away,0,0,2598,False
89,AT004,2,3,left,ID015,right,away,0,0,1366,False
89,AT004,3,1,left,ID015,right,away,0,0,503,False
89,AT004,4,0,left,ID015,left,towards,0,0,1232,False
89,AT004,5,1,right,ID015,right,towards,0,0,10958,False
89,AT004,6,3,right,ID015,left,away,0,0,439,False
89,AT004,7,1,left,ID017,left,towards,0,0,391,False
89,AT004,8,2,right,ID017,right,towards,0,0,510,False
89,AT004,9,0,left,ID017,right,away,0,0,352,False
89,AT004,10,1,left,ID017,right,away,0,0,383,False
89,AT004,11,1,right,ID017,right,towards,0,0,375,False
89,AT004,12,1,right,ID017,left,away,0,0,367,False
89,AT004,13,0,right,ID017,right,towards,0,0,366,False
89,AT004,14,1,left,ID015,left,towards,0,0,343,False
89,AT004,15,2,left,ID017,left,towards,0,0,270,False
89,AT004,16,0,left,ID015,right,away,0,0,663,False
89,AT004,17,3,left,ID017,left,towards,0,0,407,False
89,AT004,18,3,right,ID015,right,towards,0,0,343,False
89,AT004,19,2,left,ID015,right,away,0,0,560,False
89,AT004,20,0,right,ID015,right,towards,0,0,599,False
89,AT004,21,0,right,ID017,left,away,0,0,583,False
89,AT004,22,0,right,ID015,left,away,0,0,406,False
89,AT004,23,3,left,ID015,left,towards,0,0,394,False
89,AT004,24,2,left,ID015,left,towards,0,0,492,False
89,AT004,25,3,right,ID017,right,towards,0,0,998,False
89,AT004,26,3,left,ID017,right,away,0,0,439,False
89,AT004,27,2,right,ID015,right,towards,0,0,389,False
89,AT004,28,2,left,ID017,right,away,0,0,264,False
89,AT004,29,2,right,ID015,left,away,0,0,303,False
89,AT004,30,2,right,ID017,left,away,0,0,199,False
89,AT004,31,1,right,ID015,left,away,0,0,182,False
89,AT004,32,1,right,ID015,left,away,0,0,358,False
90,AT004,0,1,left,ID015,left,towards,-13,13,148800,True
90,AT004,1,0,left,ID015,left,towards,-14,14,7225,True
90,AT004,2,3,right,ID015,right,towards,24,24,13751,True
90,AT004,3,0,right,ID017,right,towards,15,15,8370,True
90,AT004,4,2,right,ID017,right,towards,19,19,10148,True
90,AT004,5,2,left,ID017,left,towards,-14,14,6876,True
90,AT004,6,1,left,ID017,left,towards,-28,28,13370,True
90,AT004,7,3,right,ID017,left,away,23,23,9478,True
90,AT004,8,1,left,ID015,right,away,-41,41,18188,False
90,AT004,9,0,right,ID015,right,towards,12,12,10776,True
90,AT004,10,1,right,ID015,right,towards,21,21,9488,True
90,AT004,11,1,left,ID017,right,away,-28,28,10418,True
90,AT004,12,2,left,ID015,left,towards,-24,24,10957,True
90,AT004,13,3,left,ID015,right,away,-24,24,11299,True
90,AT004,14,0,left,ID015,right,away,-9,9,12678,True
90,AT004,15,3,left,ID017,right,away,-19,19,13624,True
90,AT004,16,1,right,ID017,right,towards,16,16,10635,True
90,AT004,17,0,right,ID015,left,away,7,7,8104,True
90,AT004,18,3,left,ID017,left,towards,-18,18,11635,True
90,AT004,19,2,right,ID015,right,towards,12,12,9031,True
90,AT004,20,3,right,ID015,left,away,20,20,14193,True
90,AT004,21,0,left,ID017,right,away,-9,9,7403,True
90,AT004,22,1,right,ID017,left,away,14,14,11328,True
90,AT004,23,2,left,ID015,right,away,-10,10,9848,True
90,AT004,24,2,right,ID015,left,away,10,10,8544,True
90,AT004,25,2,right,ID017,left,away,9,9,7184,True
90,AT004,26,2,left,ID017,right,away,-10,10,6887,True
90,AT004,27,3,right,ID017,right,towards,20,20,13038,True
90,AT004,28,1,right,ID015,left,away,14,14,12259,True
90,AT004,29,0,left,ID017,left,towards,-11,11,12447,True
90,AT004,30,0,right,ID017,left,away,10,10,7839,True
90,AT004,31,3,left,ID015,left,towards,-22,22,12924,True
91,AT004,0,0,left,ID015,right,away,0,0,532647,False
91,AT004,1,0,right,ID017,left,away,0,0,975,False
91,AT004,2,1,left,ID015,right,away,6,-6,5303,True
91,AT004,3,0,left,ID017,right,away,4,-4,1880,True
91,AT004,4,3,left,ID015,left,towards,-4,4,1264,True
91,AT004,5,0,right,ID015,left,away,3,3,1239,False
91,AT004,6,3,right,ID015,right,towards,-3,-3,1575,False
91,AT004,7,2,left,ID017,left,towards,4,-4,1096,True
91,AT004,8,3,left,ID017,left,towards,-3,3,1071,False
91,AT004,9,1,right,ID015,left,away,2,2,1015,False
91,AT004,10,3,right,ID015,left,away,-3,-3,1311,False
91,AT004,11,0,left,ID015,left,towards,-3,3,2479,False
91,AT004,12,3,left,ID017,right,away,12,-12,2424,True
91,AT004,13,1,left,ID017,right,away,6,-6,1256,True
91,AT004,14,2,left,ID015,right,away,6,-6,1144,True
91,AT004,15,2,left,ID017,right,away,6,-6,1192,True
91,AT004,16,1,left,ID017,left,towards,7,-7,1136,True
91,AT004,17,0,right,ID015,right,towards,8,8,1272,True
91,AT004,18,2,right,ID015,left,away,0,0,752,False
91,AT004,19,2,right,ID015,right,towards,9,9,2120,True
91,AT004,20,1,left,ID015,left,towards,-6,6,2232,True
91,AT004,21,2,right,ID017,right,towards,-4,-4,4056,True
91,AT004,22,2,left,ID015,left,towards,1,-1,1752,False
91,AT004,23,1,right,ID015,right,towards,1,1,1152,False
91,AT004,24,2,right,ID017,left,away,3,3,1568,False
91,AT004,25,3,right,ID017,left,away,3,3,2408,False
91,AT004,26,3,right,ID017,right,towards,-2,-2,2136,False
91,AT004,27,3,left,ID015,right,away,0,0,1624,False
91,AT004,28,1,right,ID017,right,towards,2,2,12672,False
91,AT004,29,0,left,ID017,left,towards,-2,2,2087,False
91,AT004,30,0,right,ID017,right,towards,2,2,2607,False
91,AT004,31,1,right,ID017,left,away,2,2,2695,False
92,AT004,0,2,left,ID015,left,towards,-11,11,111969,True
92,AT004,1,0,left,ID015,left,towards,-16,16,6491,True
92,AT004,2,0,left,ID017,right,away,-13,13,17161,True
92,AT004,3,2,right,ID017,left,away,12,12,11488,True
92,AT004,4,1,left,ID015,right,away,13,-13,12119,True
92,AT004,5,0,right,ID015,right,towards,12,12,4262,True
92,AT004,6,3,right,ID017,right,towards,21,21,11241,True
92,AT004,7,1,left,ID017,left,towards,-13,13,6738,True
92,AT004,8,0,left,ID017,left,towards,-6,6,3924,True
92,AT004,9,2,left,ID017,left,towards,-8,8,4930,True
92,AT004,10,3,left,ID017,left,towards,-21,21,7065,True
92,AT004,11,3,right,ID015,left,away,18,18,7269,True
92,AT004,12,3,right,ID017,left,away,18,18,3516,True
92,AT004,13,2,right,ID015,left,away,11,11,5677,True
92,AT004,14,0,right,ID015,left,away,6,6,6167,True
92,AT004,15,1,right,ID015,right,towards,12,12,4805,True
92,AT004,16,1,right,ID017,left,away,11,11,3762,True
92,AT004,17,3,right,ID015,right,towards,20,20,6401,True
92,AT004,18,0,left,ID015,right,away,-5,5,3598,True
92,AT004,19,3,left,ID015,left,towards,-20,20,7161,True
92,AT004,20,0,right,ID017,right,towards,6,6,3772,True
92,AT004,21,2,left,ID015,right,away,-15,15,8539,True
92,AT004,22,2,left,ID017,right,away,-14,14,4206,True
92,AT004,23,1,right,ID017,right,towards,12,12,5515,True
92,AT004,24,0,right,ID017,left,away,4,4,3389,True
92,AT004,25,2,right,ID017,right,towards,8,8,4925,True
92,AT004,26,1,left,ID017,right,away,-10,10,4465,True
92,AT004,27,3,left,ID015,right,away,-20,20,7129,True
92,AT004,28,1,right,ID015,left,away,10,10,4647,True
92,AT004,29,3,left,ID017,right,away,-19,19,4103,True
92,AT004,30,1,left,ID015,left,towards,-11,11,3834,True
92,AT004,31,2,right,ID015,right,towards,11,11,4226,True
93,AT004,0,3,left,ID015,left,towards,-31,31,135411,True
93,AT004,1,1,right,ID015,right,towards,30,30,15805,True
93,AT004,2,0,left,ID015,left,towards,-19,19,7294,True
93,AT004,3,2,right,ID017,right,towards,38,38,20440,True
93,AT004,4,0,right,ID015,right,towards,21,21,6716,True
93,AT004,5,2,left,ID017,left,towards,-25,25,51425,True
93,AT004,6,2,right,ID015,left,away,30,30,13568,True
93,AT004,7,0,right,ID015,left,away,25,25,8643,True
93,AT004,8,1,left,ID015,left,towards,-34,34,9379,True
93,AT004,9,0,left,ID015,right,away,-26,26,12690,True
93,AT004,10,0,left,ID017,left,towards,-25,25,6163,True
93,AT004,11,2,left,ID015,right,away,-39,39,11737,True
93,AT004,12,1,right,ID017,right,towards,46,46,12401,False
93,AT004,13,1,left,ID015,right,away,-46,46,9046,False
93,AT004,14,3,right,ID017,right,towards,52,52,10193,False
93,AT004,15,2,right,ID015,right,towards,20,20,7478,True
93,AT004,16,2,left,ID017,right,away,-35,35,28425,True
93,AT004,17,3,right,ID015,left,away,51,51,11576,False
93,AT004,18,0,right,ID017,right,towards,23,23,6785,True
93,AT004,19,3,right,ID015,right,towards,35,35,9071,True
93,AT004,20,2,left,ID015,left,towards,-21,21,4832,True
93,AT004,21,1,left,ID017,right,away,-24,24,62099,True
93,AT004,22,2,right,ID017,left,away,25,25,6393,True
